position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,type,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,inline_links_html_version,resources_1_title,resources_1_link,publication_info_authors_5_name,publication_info_authors_5_link,publication_info_authors_5_serpapi_scholar_link,publication_info_authors_5_author_id,publication_info_authors_6_name,publication_info_authors_6_link,publication_info_authors_6_serpapi_scholar_link,publication_info_authors_6_author_id
10,Empirically evaluating the application of reinforcement learning to the induction of effective and adaptive pedagogical strategies,j2SW9XUOIVcJ,https://link.springer.com/article/10.1007/s11257-010-9093-1,… In this project we present a Reinforcement Learning (RL) approach for inducing effective pedagogical strategies and empirical evaluations of the induced strategies. This paper …,"M Chi, K VanLehn, D Litman, P Jordan - User Modeling and User-Adapted …, 2011 - Springer",M Chi,https://scholar.google.com/citations?user=gJmbChYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=gJmbChYAAAAJ&engine=google_scholar_author&hl=en,gJmbChYAAAAJ,K VanLehn,https://scholar.google.com/citations?user=hjYT3JYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=hjYT3JYAAAAJ&engine=google_scholar_author&hl=en,hjYT3JYAAAAJ,D Litman,https://scholar.google.com/citations?user=8MFFVgEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=8MFFVgEAAAAJ&engine=google_scholar_author&hl=en,8MFFVgEAAAAJ,psu.edu,PDF,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=e7a12907a5502ab31132adb41b73a5220cb26161,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=j2SW9XUOIVcJ,177.0,"https://scholar.google.com/scholar?cites=6278315255325418639&as_sdt=5,47&sciodt=0,47&hl=en&num=20",6278315255325418639,https://serpapi.com/search.json?as_sdt=5%2C47&cites=6278315255325418639&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:j2SW9XUOIVcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3Aj2SW9XUOIVcJ%3Ascholar.google.com%2F&start=0,17.0,"https://scholar.google.com/scholar?cluster=6278315255325418639&hl=en&num=20&as_sdt=0,47",6278315255325418639,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=6278315255325418639&engine=google_scholar&hl=en&num=20,,P Jordan,https://scholar.google.com/citations?user=TjVAlm4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=TjVAlm4AAAAJ&engine=google_scholar_author&hl=en,TjVAlm4AAAAJ,,,,,,,,,,,,,,,,
11,Towards Self-X cognitive manufacturing network: An industrial knowledge graph-based multi-agent reinforcement learning approach,N60CGTD-jesJ,https://www.sciencedirect.com/science/article/pii/S0278612521001643,"… To pave its way, this work proposes an industrial knowledge graph (IKG)-based multi-agent reinforcement learning (MARL) approach to realizing the so-called Self-X cognitive …","P Zheng, L Xia, C Li, X Li, B Liu - Journal of Manufacturing Systems, 2021 - Elsevier",P Zheng,https://scholar.google.com/citations?user=gS7pL68AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=gS7pL68AAAAJ&engine=google_scholar_author&hl=en,gS7pL68AAAAJ,L Xia,https://scholar.google.com/citations?user=2v6JQ4cAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=2v6JQ4cAAAAJ&engine=google_scholar_author&hl=en,2v6JQ4cAAAAJ,C Li,https://scholar.google.com/citations?user=ePCpKKsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ePCpKKsAAAAJ&engine=google_scholar_author&hl=en,ePCpKKsAAAAJ,polyu.edu.hk,PDF,https://ira.lib.polyu.edu.hk/bitstream/10397/91590/1/Zheng_Towards_Self-X_Cognitive.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=N60CGTD-jesJ,121.0,"https://scholar.google.com/scholar?cites=16973502053160758583&as_sdt=5,47&sciodt=0,47&hl=en&num=20",16973502053160758583,https://serpapi.com/search.json?as_sdt=5%2C47&cites=16973502053160758583&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:N60CGTD-jesJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3AN60CGTD-jesJ%3Ascholar.google.com%2F&start=0,4.0,"https://scholar.google.com/scholar?cluster=16973502053160758583&hl=en&num=20&as_sdt=0,47",16973502053160758583,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=16973502053160758583&engine=google_scholar&hl=en&num=20,,X Li,https://scholar.google.com/citations?user=01gHJ2YAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=01gHJ2YAAAAJ&engine=google_scholar_author&hl=en,01gHJ2YAAAAJ,,B Liu,https://scholar.google.com/citations?user=qBaUFbQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=qBaUFbQAAAAJ&engine=google_scholar_author&hl=en,qBaUFbQAAAAJ,,,,,,,,,,,
12,ADRL: An attention-based deep reinforcement learning framework for knowledge graph reasoning,-akCk-MTXNIJ,https://www.sciencedirect.com/science/article/pii/S0950705120302525,"… We propose a new network architecture based on deep reinforcement learning for knowledge graph reasoning, which can improve the efficiency and interpretability of traditional …","Q Wang, Y Hao, J Cao - Knowledge-Based Systems, 2020 - Elsevier",Y Hao,https://scholar.google.com/citations?user=26lghIsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=26lghIsAAAAJ&engine=google_scholar_author&hl=en,26lghIsAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=-akCk-MTXNIJ,54.0,"https://scholar.google.com/scholar?cites=15158012313967176185&as_sdt=5,47&sciodt=0,47&hl=en&num=20",15158012313967176185,https://serpapi.com/search.json?as_sdt=5%2C47&cites=15158012313967176185&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:-akCk-MTXNIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3A-akCk-MTXNIJ%3Ascholar.google.com%2F&start=0,,,,,,,,,,,,,,,,,,,,,,,,,
13,Causal Reinforcement Learning for Knowledge Graph Reasoning,fiZbLaFiAusJ,https://www.mdpi.com/2076-3417/14/6/2498,"… We introduce a new method combining causal inference and reinforcement learning that applies to knowledge graph reasoning. Specifically, the prior knowledge is integrated into the …","D Li, Y Lu, J Wu, W Zhou, G Zeng - Applied Sciences, 2024 - mdpi.com",,,,,,,,,,,,,mdpi.com,PDF,https://www.mdpi.com/2076-3417/14/6/2498/pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=fiZbLaFiAusJ,1.0,"https://scholar.google.com/scholar?cites=16934205993256691326&as_sdt=5,47&sciodt=0,47&hl=en&num=20",16934205993256691326,https://serpapi.com/search.json?as_sdt=5%2C47&cites=16934205993256691326&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:fiZbLaFiAusJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3AfiZbLaFiAusJ%3Ascholar.google.com%2F&start=0,2.0,"https://scholar.google.com/scholar?cluster=16934205993256691326&hl=en&num=20&as_sdt=0,47",16934205993256691326,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=16934205993256691326&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:fiZbLaFiAusJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",,,,,,,,,,,,,,,,,,,,
14,End-to-end reinforcement learning for automatic taxonomy induction,wUk2gqOq_m4J,https://arxiv.org/abs/1805.04044,… 3 Reinforcement Learning for End-to-End Taxonomy Induction We present the reinforcement learning (RL) approach to taxonomy induction in this section. The RL agent employs the …,"Y Mao, X Ren, J Shen, X Gu, J Han - arXiv preprint arXiv:1805.04044, 2018 - arxiv.org",Y Mao,https://scholar.google.com/citations?user=steJe6IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=steJe6IAAAAJ&engine=google_scholar_author&hl=en,steJe6IAAAAJ,X Ren,https://scholar.google.com/citations?user=_moJlrIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=_moJlrIAAAAJ&engine=google_scholar_author&hl=en,_moJlrIAAAAJ,J Shen,https://scholar.google.com/citations?user=-ZJ0sCoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=-ZJ0sCoAAAAJ&engine=google_scholar_author&hl=en,-ZJ0sCoAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/1805.04044,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=wUk2gqOq_m4J,56.0,"https://scholar.google.com/scholar?cites=7998017607497566657&as_sdt=5,47&sciodt=0,47&hl=en&num=20",7998017607497566657,https://serpapi.com/search.json?as_sdt=5%2C47&cites=7998017607497566657&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:wUk2gqOq_m4J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3AwUk2gqOq_m4J%3Ascholar.google.com%2F&start=0,5.0,"https://scholar.google.com/scholar?cluster=7998017607497566657&hl=en&num=20&as_sdt=0,47",7998017607497566657,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=7998017607497566657&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:wUk2gqOq_m4J:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",X Gu,https://scholar.google.com/citations?user=YR4Lp0QAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=YR4Lp0QAAAAJ&engine=google_scholar_author&hl=en,YR4Lp0QAAAAJ,,J Han,https://scholar.google.com/citations?user=Kv9AbjMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Kv9AbjMAAAAJ&engine=google_scholar_author&hl=en,Kv9AbjMAAAAJ,,,,,,,,,,,
15,Path reasoning over knowledge graph: A multi-agent and reinforcement learning based method,7oLoHDlFE24J,https://ieeexplore.ieee.org/abstract/document/8637433/,"… (eg, knowledge graph completion and question answering). Recently, reinforcement learning has … To solve this problem, we propose a Multi-Agent and Reinforcement Learning based …","Z Li, X Jin, S Guan, Y Wang… - 2018 IEEE International …, 2018 - ieeexplore.ieee.org",Z Li,https://scholar.google.com/citations?user=fibOdOkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=fibOdOkAAAAJ&engine=google_scholar_author&hl=en,fibOdOkAAAAJ,X Jin,https://scholar.google.com/citations?user=5TRLpyIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=5TRLpyIAAAAJ&engine=google_scholar_author&hl=en,5TRLpyIAAAAJ,S Guan,https://scholar.google.com/citations?user=mS2QCewAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mS2QCewAAAAJ&engine=google_scholar_author&hl=en,mS2QCewAAAAJ,researchgate.net,PDF,https://www.researchgate.net/profile/Saiping-Guan/publication/331042991_Path_Reasoning_over_Knowledge_Graph_A_Multi-agent_and_Reinforcement_Learning_Based_Method/links/5e674b2fa6fdcc37dd15e64c/Path-Reasoning-over-Knowledge-Graph-A-Multi-agent-and-Reinforcement-Learning-Based-Method.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=7oLoHDlFE24J,30.0,"https://scholar.google.com/scholar?cites=7931759480330027758&as_sdt=5,47&sciodt=0,47&hl=en&num=20",7931759480330027758,https://serpapi.com/search.json?as_sdt=5%2C47&cites=7931759480330027758&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:7oLoHDlFE24J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3A7oLoHDlFE24J%3Ascholar.google.com%2F&start=0,3.0,"https://scholar.google.com/scholar?cluster=7931759480330027758&hl=en&num=20&as_sdt=0,47",7931759480330027758,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=7931759480330027758&engine=google_scholar&hl=en&num=20,,Y Wang,https://scholar.google.com/citations?user=v1KzwYEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=v1KzwYEAAAAJ&engine=google_scholar_author&hl=en,v1KzwYEAAAAJ,,,,,,,,,,,,,,,,
16,A Systematic Literature Review of reinforcement learning-based knowledge graph research,1vK96zW9c9IJ,https://www.sciencedirect.com/science/article/pii/S0957417423023825,… (“knowledge graph” … “knowledge graph completion”). There are many keywords that can represent RL methods. Our query strings about RL are defined as KEY2 (“reinforcement learning…,"Z Tang, T Li, D Wu, J Liu, Z Yang - Expert Systems with Applications, 2023 - Elsevier",Z Tang,https://scholar.google.com/citations?user=-n08_1YAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=-n08_1YAAAAJ&engine=google_scholar_author&hl=en,-n08_1YAAAAJ,D Wu,https://scholar.google.com/citations?user=iO7cEB0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=iO7cEB0AAAAJ&engine=google_scholar_author&hl=en,iO7cEB0AAAAJ,,,,,sciencedirect.com,HTML,https://www.sciencedirect.com/science/article/pii/S0957417423023825,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=1vK96zW9c9IJ,3.0,"https://scholar.google.com/scholar?cites=15164672409572602582&as_sdt=5,47&sciodt=0,47&hl=en&num=20",15164672409572602582,https://serpapi.com/search.json?as_sdt=5%2C47&cites=15164672409572602582&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:1vK96zW9c9IJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3A1vK96zW9c9IJ%3Ascholar.google.com%2F&start=0,2.0,"https://scholar.google.com/scholar?cluster=15164672409572602582&hl=en&num=20&as_sdt=0,47",15164672409572602582,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=15164672409572602582&engine=google_scholar&hl=en&num=20,,,,,,Html,,,,,https://www.sciencedirect.com/science/article/pii/S0957417423023825,,,,,,,,,,
17,Deep reinforcement learning with double q-learning,Fn1meBxKdgMJ,https://ojs.aaai.org/index.php/AAAI/article/view/10295,"… In this section, we analyze the overestimations of DQN and show that Double DQN improves over DQN both in terms of value accuracy and in terms of policy quality. To further test the …","H Van Hasselt, A Guez, D Silver - … of the AAAI conference on artificial …, 2016 - ojs.aaai.org",H Van Hasselt,https://scholar.google.com/citations?user=W80oBMkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=W80oBMkAAAAJ&engine=google_scholar_author&hl=en,W80oBMkAAAAJ,A Guez,https://scholar.google.com/citations?user=iyD9aw8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=iyD9aw8AAAAJ&engine=google_scholar_author&hl=en,iyD9aw8AAAAJ,D Silver,https://scholar.google.com/citations?user=-8DNE4UAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=-8DNE4UAAAAJ&engine=google_scholar_author&hl=en,-8DNE4UAAAAJ,aaai.org,PDF,https://ojs.aaai.org/index.php/AAAI/article/download/10295/10154,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Fn1meBxKdgMJ,8926.0,"https://scholar.google.com/scholar?cites=249468315505163542&as_sdt=5,47&sciodt=0,47&hl=en&num=20",249468315505163542,https://serpapi.com/search.json?as_sdt=5%2C47&cites=249468315505163542&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:Fn1meBxKdgMJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3AFn1meBxKdgMJ%3Ascholar.google.com%2F&start=0,19.0,"https://scholar.google.com/scholar?cluster=249468315505163542&hl=en&num=20&as_sdt=0,47",249468315505163542,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=249468315505163542&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:Fn1meBxKdgMJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",,,,,,,,,,,,,,,,,,,,
18,Explainable knowledge graph-based recommendation via deep reinforcement learning,X4LV0WKpdOUJ,https://www.researchgate.net/profile/Jian-Tang-46/publication/333993762_Explainable_Knowledge_Graph-based_Recommendation_via_Deep_Reinforcement_Learning/links/60728969a6fdcc5f779843f5/Explainable-Knowledge-Graph-based-Recommendation-via-Deep-Reinforcement-Learning.pdf,… entities’ embeddings from the knowledge graph are used to … Reinforcement Learning. Our work is also related to recent work on knowledge graph reasoning with reinforcement learning …,"W Song, Z Duan, Z Yang, H Zhu… - arXiv preprint arXiv …, 2019 - researchgate.net",W Song,https://scholar.google.com/citations?user=pppQSXgAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=pppQSXgAAAAJ&engine=google_scholar_author&hl=en,pppQSXgAAAAJ,Z Duan,https://scholar.google.com/citations?user=7pZHSbkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7pZHSbkAAAAJ&engine=google_scholar_author&hl=en,7pZHSbkAAAAJ,Z Yang,https://scholar.google.com/citations?user=AvfM2hsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=AvfM2hsAAAAJ&engine=google_scholar_author&hl=en,AvfM2hsAAAAJ,researchgate.net,PDF,https://www.researchgate.net/profile/Jian-Tang-46/publication/333993762_Explainable_Knowledge_Graph-based_Recommendation_via_Deep_Reinforcement_Learning/links/60728969a6fdcc5f779843f5/Explainable-Knowledge-Graph-based-Recommendation-via-Deep-Reinforcement-Learning.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=X4LV0WKpdOUJ,49.0,"https://scholar.google.com/scholar?cites=16534026373876253279&as_sdt=5,47&sciodt=0,47&hl=en&num=20",16534026373876253279,https://serpapi.com/search.json?as_sdt=5%2C47&cites=16534026373876253279&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:X4LV0WKpdOUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3AX4LV0WKpdOUJ%3Ascholar.google.com%2F&start=0,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:X4LV0WKpdOUJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",,,,,Pdf,,,,,,,,,,,,,,,
19,DAPath: Distance-aware knowledge graph reasoning based on deep reinforcement learning,I7N6V5Ad-vkJ,https://www.sciencedirect.com/science/article/pii/S089360802030410X,… Knowledge graph reasoning aims to find reasoning paths for relations over incomplete … We propose the distance-aware reward in the reinforcement learning framework to assign …,"P Tiwari, H Zhu, HM Pandey - Neural Networks, 2021 - Elsevier",P Tiwari,https://scholar.google.com/citations?user=sDnmJ_YAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=sDnmJ_YAAAAJ&engine=google_scholar_author&hl=en,sDnmJ_YAAAAJ,H Zhu,https://scholar.google.com/citations?user=LXXoB3QAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=LXXoB3QAAAAJ&engine=google_scholar_author&hl=en,LXXoB3QAAAAJ,HM Pandey,https://scholar.google.com/citations?user=3iuT3pcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=3iuT3pcAAAAJ&engine=google_scholar_author&hl=en,3iuT3pcAAAAJ,edgehill.ac.uk,PDF,https://research.edgehill.ac.uk/files/36603455/DAPath_Distance_Aware_Knowledge_Graph_Reasoning_Based_on_Deep_Reinforcement_Learning_1_.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=I7N6V5Ad-vkJ,53.0,"https://scholar.google.com/scholar?cites=18012742165401875235&as_sdt=5,47&sciodt=0,47&hl=en&num=20",18012742165401875235,https://serpapi.com/search.json?as_sdt=5%2C47&cites=18012742165401875235&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:I7N6V5Ad-vkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,47",https://serpapi.com/search.json?as_sdt=0%2C47&engine=google_scholar&hl=en&num=20&q=related%3AI7N6V5Ad-vkJ%3Ascholar.google.com%2F&start=0,5.0,"https://scholar.google.com/scholar?cluster=18012742165401875235&hl=en&num=20&as_sdt=0,47",18012742165401875235,https://serpapi.com/search.json?as_sdt=0%2C47&cluster=18012742165401875235&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
0,Rainbow: Combining improvements in deep reinforcement learning,xT2HM3SpPT8J,https://ojs.aaai.org/index.php/AAAI/article/view/11796,… reinforcement learning community has made several independent improvements to the DQN … This paper examines six extensions to the DQN algorithm and empirically studies their …,"M Hessel, J Modayil, H Van Hasselt, T Schaul… - Proceedings of the …, 2018 - ojs.aaai.org",M Hessel,https://scholar.google.com/citations?user=odVYodIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=odVYodIAAAAJ&engine=google_scholar_author&hl=en,odVYodIAAAAJ,J Modayil,https://scholar.google.com/citations?user=G3pvUNEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=G3pvUNEAAAAJ&engine=google_scholar_author&hl=en,G3pvUNEAAAAJ,H Van Hasselt,https://scholar.google.com/citations?user=W80oBMkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=W80oBMkAAAAJ&engine=google_scholar_author&hl=en,W80oBMkAAAAJ,aaai.org,PDF,https://ojs.aaai.org/index.php/AAAI/article/download/11796/11655,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=xT2HM3SpPT8J,2545.0,"https://scholar.google.com/scholar?cites=4556984714514611653&as_sdt=5,34&sciodt=0,34&hl=en&num=20",4556984714514611653,https://serpapi.com/search.json?as_sdt=5%2C34&cites=4556984714514611653&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:xT2HM3SpPT8J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",https://serpapi.com/search.json?as_sdt=0%2C34&engine=google_scholar&hl=en&num=20&q=related%3AxT2HM3SpPT8J%3Ascholar.google.com%2F&start=20,14.0,"https://scholar.google.com/scholar?cluster=4556984714514611653&hl=en&num=20&as_sdt=0,34",4556984714514611653,https://serpapi.com/search.json?as_sdt=0%2C34&cluster=4556984714514611653&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:xT2HM3SpPT8J:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,34",T Schaul,https://scholar.google.com/citations?user=vDimc-4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vDimc-4AAAAJ&engine=google_scholar_author&hl=en,vDimc-4AAAAJ,,,,,,,,,,,,,,,,
