position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,type,inline_links_html_version
15,Event-triggered distributed control of nonlinear interconnected systems using online reinforcement learning with exploration,dIzKaYwe6hoJ,https://ieeexplore.ieee.org/abstract/document/8027115/,"… His current research interests include nonlinear control, neural network control, and applications of reinforcement learning to feedback control of uncertain nonlinear systems. …","V Narayanan, S Jagannathan - IEEE transactions on …, 2017 - ieeexplore.ieee.org",V Narayanan,https://scholar.google.com/citations?user=rirGB10AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=rirGB10AAAAJ&engine=google_scholar_author&hl=en,rirGB10AAAAJ,S Jagannathan,https://scholar.google.com/citations?user=RTewL_wAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=RTewL_wAAAAJ&engine=google_scholar_author&hl=en,RTewL_wAAAAJ,,,,,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/ielaam/6221036/8438339/8027115-aam.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=dIzKaYwe6hoJ,86.0,"https://scholar.google.com/scholar?cites=1939396177955556468&as_sdt=20005&sciodt=0,9&hl=en&num=20",1939396177955556468,https://serpapi.com/search.json?as_sdt=20005&cites=1939396177955556468&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:dIzKaYwe6hoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,9",https://serpapi.com/search.json?as_sdt=0%2C9&engine=google_scholar&hl=en&num=20&q=related%3AdIzKaYwe6hoJ%3Ascholar.google.com%2F&start=40,5.0,"https://scholar.google.com/scholar?cluster=1939396177955556468&hl=en&num=20&as_sdt=0,9",1939396177955556468,https://serpapi.com/search.json?as_sdt=0%2C9&cluster=1939396177955556468&engine=google_scholar&hl=en&num=20,,,,,,,
16,Distributed reinforcement learning for cyber-physical system with multiple remote state estimation under DoS attacker,z7GbU_huiy8J,https://ieeexplore.ieee.org/abstract/document/9174773/,"… the reinforcement learning has great application prospects in the problem of network attack with unknown environments, the distributed reinforcement learning in … reinforcement learning …","P Dai, W Yu, H Wang, G Wen… - IEEE Transactions on …, 2020 - ieeexplore.ieee.org",W Yu,https://scholar.google.com/citations?user=I7XxngUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=I7XxngUAAAAJ&engine=google_scholar_author&hl=en,I7XxngUAAAAJ,G Wen,https://scholar.google.com/citations?user=Hyh2yUIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Hyh2yUIAAAAJ&engine=google_scholar_author&hl=en,Hyh2yUIAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=z7GbU_huiy8J,35.0,"https://scholar.google.com/scholar?cites=3425953954379051471&as_sdt=20005&sciodt=0,9&hl=en&num=20",3425953954379051471,https://serpapi.com/search.json?as_sdt=20005&cites=3425953954379051471&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:z7GbU_huiy8J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,9",https://serpapi.com/search.json?as_sdt=0%2C9&engine=google_scholar&hl=en&num=20&q=related%3Az7GbU_huiy8J%3Ascholar.google.com%2F&start=40,3.0,"https://scholar.google.com/scholar?cluster=3425953954379051471&hl=en&num=20&as_sdt=0,9",3425953954379051471,https://serpapi.com/search.json?as_sdt=0%2C9&cluster=3425953954379051471&engine=google_scholar&hl=en&num=20,,,,,,,
17,On ensemble techniques for AIXI approximation,9LETn26PAmkJ,https://link.springer.com/chapter/10.1007/978-3-642-35506-6_35,"… ensemble techniques for universal reinforcement learning agents. Each technique works by … an important role in future AIXI approximations. For example, the MC-AIXI agent could be …","J Veness, P Sunehag, M Hutter - International Conference on Artificial …, 2012 - Springer",J Veness,https://scholar.google.com/citations?user=_iYrAxEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=_iYrAxEAAAAJ&engine=google_scholar_author&hl=en,_iYrAxEAAAAJ,P Sunehag,https://scholar.google.com/citations?user=7QcT04EAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7QcT04EAAAAJ&engine=google_scholar_author&hl=en,7QcT04EAAAAJ,M Hutter,https://scholar.google.com/citations?user=7hmCntEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7hmCntEAAAAJ&engine=google_scholar_author&hl=en,7hmCntEAAAAJ,,,,,agi-conf.org,PDF,https://www.agi-conf.org/2012/wp-content/uploads/2012/12/paper_23.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=9LETn26PAmkJ,9.0,"https://scholar.google.com/scholar?cites=7566768029213897204&as_sdt=20005&sciodt=0,9&hl=en&num=20",7566768029213897204,https://serpapi.com/search.json?as_sdt=20005&cites=7566768029213897204&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:9LETn26PAmkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,9",https://serpapi.com/search.json?as_sdt=0%2C9&engine=google_scholar&hl=en&num=20&q=related%3A9LETn26PAmkJ%3Ascholar.google.com%2F&start=40,14.0,"https://scholar.google.com/scholar?cluster=7566768029213897204&hl=en&num=20&as_sdt=0,9",7566768029213897204,https://serpapi.com/search.json?as_sdt=0%2C9&cluster=7566768029213897204&engine=google_scholar&hl=en&num=20,,,,,,,
18,Autonomous platoon control with integrated deep reinforcement learning and dynamic programming,OBOFKEZUGeoJ,https://ieeexplore.ieee.org/abstract/document/9951132/,"… As another promising method, Reinforcement Learning (RL) can learn an optimal control … Moreover, the more powerful Deep Reinforcement Learning (DRL) methods can deal with the …","T Liu, L Lei, K Zheng, K Zhang - IEEE Internet of Things Journal, 2022 - ieeexplore.ieee.org",L Lei,https://scholar.google.com/citations?user=Ut0-14IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Ut0-14IAAAAJ&engine=google_scholar_author&hl=en,Ut0-14IAAAAJ,K Zheng,https://scholar.google.com/citations?user=IX_id5UAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=IX_id5UAAAAJ&engine=google_scholar_author&hl=en,IX_id5UAAAAJ,K Zhang,https://scholar.google.com/citations?user=hLT3_twAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=hLT3_twAAAAJ&engine=google_scholar_author&hl=en,hLT3_twAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2206.07536,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OBOFKEZUGeoJ,20.0,"https://scholar.google.com/scholar?cites=16868606539597157176&as_sdt=20005&sciodt=0,9&hl=en&num=20",16868606539597157176,https://serpapi.com/search.json?as_sdt=20005&cites=16868606539597157176&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:OBOFKEZUGeoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,9",https://serpapi.com/search.json?as_sdt=0%2C9&engine=google_scholar&hl=en&num=20&q=related%3AOBOFKEZUGeoJ%3Ascholar.google.com%2F&start=40,3.0,"https://scholar.google.com/scholar?cluster=16868606539597157176&hl=en&num=20&as_sdt=0,9",16868606539597157176,https://serpapi.com/search.json?as_sdt=0%2C9&cluster=16868606539597157176&engine=google_scholar&hl=en&num=20,,,,,,,
19,Quantum Algorithms for Universal Prediction,A6xwtFlP6qkJ,,,E Catt - 2018 - The Australian National University,E Catt,https://scholar.google.com/citations?user=d1JYeMIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=d1JYeMIAAAAJ&engine=google_scholar_author&hl=en,d1JYeMIAAAAJ,,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=A6xwtFlP6qkJ,,,,,"https://scholar.google.com/scholar?q=related:A6xwtFlP6qkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,9",https://serpapi.com/search.json?as_sdt=0%2C9&engine=google_scholar&hl=en&num=20&q=related%3AA6xwtFlP6qkJ%3Ascholar.google.com%2F&start=40,,,,,,,,,,Citation,
0,On Reward Binarisation and Bayesian Agents,eggW9SeK_dEJ,https://ewrl.wordpress.com/wp-content/uploads/2022/09/ewrl22_submission.pdf,… reinforcement learning agents. Furthermore we show that binary Bayesian reinforcement learning … The Bayesian-optimal agent AIXI considers a Bayesian mixture of the class of possible …,"E Catt, J Veness, M Hutter - … on Reinforcement Learning, 2022 - ewrl.wordpress.com",E Catt,https://scholar.google.com/citations?user=d1JYeMIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=d1JYeMIAAAAJ&engine=google_scholar_author&hl=en,d1JYeMIAAAAJ,J Veness,https://scholar.google.com/citations?user=_iYrAxEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=_iYrAxEAAAAJ&engine=google_scholar_author&hl=en,_iYrAxEAAAAJ,M Hutter,https://scholar.google.com/citations?user=7hmCntEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7hmCntEAAAAJ&engine=google_scholar_author&hl=en,7hmCntEAAAAJ,,,,,wordpress.com,PDF,https://ewrl.wordpress.com/wp-content/uploads/2022/09/ewrl22_submission.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=eggW9SeK_dEJ,1.0,"https://scholar.google.com/scholar?cites=15131402227254954106&as_sdt=80000005&sciodt=0,23&hl=en&num=20",15131402227254954106,https://serpapi.com/search.json?as_sdt=80000005&cites=15131402227254954106&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:eggW9SeK_dEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AeggW9SeK_dEJ%3Ascholar.google.com%2F&start=60,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:eggW9SeK_dEJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,Pdf,
1,On monte carlo tree search and reinforcement learning,FKodzdQNklAJ,https://www.jair.org/index.php/jair/article/view/11099,"… Reinforcementlearning experts might regard this first part of our study as an extended background, which might also help them appreciate some of the qualities of MCTS. As our second …","T Vodopivec, S Samothrakis, B Ster - Journal of Artificial Intelligence …, 2017 - jair.org",S Samothrakis,https://scholar.google.com/citations?user=6qhmeekAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=6qhmeekAAAAJ&engine=google_scholar_author&hl=en,6qhmeekAAAAJ,B Ster,https://scholar.google.com/citations?user=yuTy0ZQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=yuTy0ZQAAAAJ&engine=google_scholar_author&hl=en,yuTy0ZQAAAAJ,,,,,,,,,jair.org,PDF,https://www.jair.org/index.php/jair/article/download/11099/26289,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=FKodzdQNklAJ,92.0,"https://scholar.google.com/scholar?cites=5805718077259491860&as_sdt=80000005&sciodt=0,23&hl=en&num=20",5805718077259491860,https://serpapi.com/search.json?as_sdt=80000005&cites=5805718077259491860&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:FKodzdQNklAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AFKodzdQNklAJ%3Ascholar.google.com%2F&start=60,8.0,"https://scholar.google.com/scholar?cluster=5805718077259491860&hl=en&num=20&as_sdt=0,23",5805718077259491860,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=5805718077259491860&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:FKodzdQNklAJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,,
2,Categorizing Wireheading in Partially Embedded Agents,hrYDrX1za7YJ,https://arxiv.org/abs/1906.09136,"… Starting from the fully dualistic universal agent AIXI, we introduce a spectrum of partially … Aligning the goals of a reinforcement learning agent with the goals of its human designers is …","A Majha, S Sarkar, D Zagami - arXiv preprint arXiv:1906.09136, 2019 - arxiv.org",,,,,,,,,,,,,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1906.09136,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=hrYDrX1za7YJ,2.0,"https://scholar.google.com/scholar?cites=13144726921021732486&as_sdt=80000005&sciodt=0,23&hl=en&num=20",13144726921021732486,https://serpapi.com/search.json?as_sdt=80000005&cites=13144726921021732486&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:hrYDrX1za7YJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AhrYDrX1za7YJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=13144726921021732486&hl=en&num=20&as_sdt=0,23",13144726921021732486,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=13144726921021732486&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:hrYDrX1za7YJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,,
3,Bayesian nonparametric methods for partially-observable reinforcement learning,r05fgIUC3IcJ,https://ieeexplore.ieee.org/abstract/document/6616533/,… We divide the knowledge representation for the reinforcementlearning problem into two … work on appropriate choices of knowledge representations in reinforcement learning settings. …,"F Doshi-Velez, D Pfau, F Wood… - IEEE transactions on …, 2013 - ieeexplore.ieee.org",F Doshi-Velez,https://scholar.google.com/citations?user=hwQtFB0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=hwQtFB0AAAAJ&engine=google_scholar_author&hl=en,hwQtFB0AAAAJ,D Pfau,https://scholar.google.com/citations?user=rgRibJwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=rgRibJwAAAAJ&engine=google_scholar_author&hl=en,rgRibJwAAAAJ,F Wood,https://scholar.google.com/citations?user=d4yNzXIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=d4yNzXIAAAAJ&engine=google_scholar_author&hl=en,d4yNzXIAAAAJ,,,,,mit.edu,PDF,https://dspace.mit.edu/bitstream/handle/1721.1/97034/Roy_Bayesian%20nonparametric.pdf?isAllowed=y&sequence=1,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=r05fgIUC3IcJ,77.0,"https://scholar.google.com/scholar?cites=9789702462404251311&as_sdt=80000005&sciodt=0,23&hl=en&num=20",9789702462404251311,https://serpapi.com/search.json?as_sdt=80000005&cites=9789702462404251311&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:r05fgIUC3IcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3Ar05fgIUC3IcJ%3Ascholar.google.com%2F&start=60,21.0,"https://scholar.google.com/scholar?cluster=9789702462404251311&hl=en&num=20&as_sdt=0,23",9789702462404251311,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=9789702462404251311&engine=google_scholar&hl=en&num=20,,,,,,,
4,Deep reinforcement learning for wireless scheduling in distributed networked control,OwFFUczrHpkJ,https://arxiv.org/abs/2109.12562,"… in terms of a finite-length countable vector state, we formulate the optimal transmission scheduling problem into a Markov decision process and develop a deep-reinforcementlearning-…","W Liu, K Huang, DE Quevedo, B Vucetic… - arXiv preprint arXiv …, 2021 - arxiv.org",W Liu,https://scholar.google.com/citations?user=NGBiMJEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=NGBiMJEAAAAJ&engine=google_scholar_author&hl=en,NGBiMJEAAAAJ,DE Quevedo,https://scholar.google.com/citations?user=s0MIz4sAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=s0MIz4sAAAAJ&engine=google_scholar_author&hl=en,s0MIz4sAAAAJ,B Vucetic,https://scholar.google.com/citations?user=uS5QyboAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=uS5QyboAAAAJ&engine=google_scholar_author&hl=en,uS5QyboAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2109.12562,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OwFFUczrHpkJ,17.0,"https://scholar.google.com/scholar?cites=11033515399873626427&as_sdt=80000005&sciodt=0,23&hl=en&num=20",11033515399873626427,https://serpapi.com/search.json?as_sdt=80000005&cites=11033515399873626427&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:OwFFUczrHpkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AOwFFUczrHpkJ%3Ascholar.google.com%2F&start=60,2.0,"https://scholar.google.com/scholar?cluster=11033515399873626427&hl=en&num=20&as_sdt=0,23",11033515399873626427,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=11033515399873626427&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:OwFFUczrHpkJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,,
5,Death and suicide in universal artificial intelligence,46nfq71Ai5sJ,https://link.springer.com/chapter/10.1007/978-3-319-41649-6_3,"… Reinforcement learning (RL) is a general paradigm for studying intelligent behaviour, with … AIXI may maintain high probability of death off-sequence in certain situations. Put simply, AIXI …","J Martin, T Everitt, M Hutter - … : 9th International Conference, AGI 2016, New …, 2016 - Springer",J Martin,https://scholar.google.com/citations?user=44RyHy4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=44RyHy4AAAAJ&engine=google_scholar_author&hl=en,44RyHy4AAAAJ,T Everitt,https://scholar.google.com/citations?user=BdulyjIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=BdulyjIAAAAJ&engine=google_scholar_author&hl=en,BdulyjIAAAAJ,M Hutter,https://scholar.google.com/citations?user=7hmCntEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7hmCntEAAAAJ&engine=google_scholar_author&hl=en,7hmCntEAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1606.00652,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=46nfq71Ai5sJ,15.0,"https://scholar.google.com/scholar?cites=11208123281018169827&as_sdt=80000005&sciodt=0,23&hl=en&num=20",11208123281018169827,https://serpapi.com/search.json?as_sdt=80000005&cites=11208123281018169827&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:46nfq71Ai5sJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3A46nfq71Ai5sJ%3Ascholar.google.com%2F&start=60,8.0,"https://scholar.google.com/scholar?cluster=11208123281018169827&hl=en&num=20&as_sdt=0,23",11208123281018169827,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=11208123281018169827&engine=google_scholar&hl=en&num=20,,,,,,,
6,Model-Free Cooperative Optimal Output Regulation for Linear Discrete-Time Multi-Agent Systems Using Reinforcement Learning,asz1iR1ouXkJ,https://www.hindawi.com/journals/mpe/2023/6350647/,"… Based on the reinforcement learning method, an adaptive algorithm is presented to find the optimal feedback gains via online data collection from system trajectory. By designing a …","B Wu, W Wu - Mathematical Problems in Engineering, 2023 - hindawi.com",B Wu,https://scholar.google.com/citations?user=UX2048QAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=UX2048QAAAAJ&engine=google_scholar_author&hl=en,UX2048QAAAAJ,,,,,,,,,,,,,hindawi.com,HTML,https://www.hindawi.com/journals/mpe/2023/6350647/,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=asz1iR1ouXkJ,1.0,"https://scholar.google.com/scholar?cites=8771156225358679146&as_sdt=80000005&sciodt=0,23&hl=en&num=20",8771156225358679146,https://serpapi.com/search.json?as_sdt=80000005&cites=8771156225358679146&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:asz1iR1ouXkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3Aasz1iR1ouXkJ%3Ascholar.google.com%2F&start=60,8.0,"https://scholar.google.com/scholar?cluster=8771156225358679146&hl=en&num=20&as_sdt=0,23",8771156225358679146,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=8771156225358679146&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:asz1iR1ouXkJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,Html,https://www.hindawi.com/journals/mpe/2023/6350647/
7,Towards safe artificial general intelligence,LqiIWBriRfAJ,https://search.proquest.com/openview/dab94a88b22c1240a8c791ca0178099c/1?pq-origsite=gscholar&cbl=2026366&diss=y,… misalignment problems in reinforcement learning agents as … when a powerful reinforcement learning system will permit … Some aspects of reasoning are swept under the rug by AIXI and …,T Everitt - 2019 - search.proquest.com,T Everitt,https://scholar.google.com/citations?user=BdulyjIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=BdulyjIAAAAJ&engine=google_scholar_author&hl=en,BdulyjIAAAAJ,,,,,,,,,,,,,core.ac.uk,PDF,https://core.ac.uk/download/pdf/222805813.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=LqiIWBriRfAJ,32.0,"https://scholar.google.com/scholar?cites=17313492945278117934&as_sdt=80000005&sciodt=0,23&hl=en&num=20",17313492945278117934,https://serpapi.com/search.json?as_sdt=80000005&cites=17313492945278117934&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:LqiIWBriRfAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3ALqiIWBriRfAJ%3Ascholar.google.com%2F&start=60,6.0,"https://scholar.google.com/scholar?cluster=17313492945278117934&hl=en&num=20&as_sdt=0,23",17313492945278117934,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=17313492945278117934&engine=google_scholar&hl=en&num=20,,,,,,,
8,An approximation of the universal intelligence measure,YUu-y8EV8pUJ,https://link.springer.com/chapter/10.1007/978-3-642-44958-1_18,"… We have also implemented a number of reinforcement learning … AIXI [21,22], a more advanced reinforcement learning agent that can be viewed as an approximation to Hutter’s AIXI…","S Legg, J Veness - … Probability and Friends. Bayesian Prediction and …, 2013 - Springer",J Veness,https://scholar.google.com/citations?user=_iYrAxEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=_iYrAxEAAAAJ&engine=google_scholar_author&hl=en,_iYrAxEAAAAJ,,,,,,,,,,,,,vetta.org,PDF,http://www.vetta.org/documents/AIQ.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=YUu-y8EV8pUJ,60.0,"https://scholar.google.com/scholar?cites=10804722378106358625&as_sdt=80000005&sciodt=0,23&hl=en&num=20",10804722378106358625,https://serpapi.com/search.json?as_sdt=80000005&cites=10804722378106358625&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:YUu-y8EV8pUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3AYUu-y8EV8pUJ%3Ascholar.google.com%2F&start=60,6.0,"https://scholar.google.com/scholar?cluster=10804722378106358625&hl=en&num=20&as_sdt=0,23",10804722378106358625,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=10804722378106358625&engine=google_scholar&hl=en&num=20,,,,,,,
9,Enactivism & Objectively Optimal Super-Intelligence,BdK8A8xTBJIJ,https://arxiv.org/abs/2302.00843,"… The general reinforcement learning agent AIXI is pareto optimal. However, this claim regarding AIXI’s performance is highly subjective, because that performance depends upon the …","MT Bennett - arXiv preprint arXiv:2302.00843, 2023 - arxiv.org",MT Bennett,https://scholar.google.com/citations?user=M4sNTn8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=M4sNTn8AAAAJ&engine=google_scholar_author&hl=en,M4sNTn8AAAAJ,,,,,,,,,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2302.00843,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=BdK8A8xTBJIJ,1.0,"https://scholar.google.com/scholar?cites=10521626765145461253&as_sdt=80000005&sciodt=0,23&hl=en&num=20",10521626765145461253,https://serpapi.com/search.json?as_sdt=80000005&cites=10521626765145461253&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:BdK8A8xTBJIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",https://serpapi.com/search.json?as_sdt=0%2C23&engine=google_scholar&hl=en&num=20&q=related%3ABdK8A8xTBJIJ%3Ascholar.google.com%2F&start=60,7.0,"https://scholar.google.com/scholar?cluster=10521626765145461253&hl=en&num=20&as_sdt=0,23",10521626765145461253,https://serpapi.com/search.json?as_sdt=0%2C23&cluster=10521626765145461253&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:BdK8A8xTBJIJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,23",,,,,,
