position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,type,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_1_title,resources_1_link
11,Autonomous platoon control with integrated deep reinforcement learning and dynamic programming,OBOFKEZUGeoJ,https://ieeexplore.ieee.org/abstract/document/9951132/,"… In FH-DDPG, there is a pair of actor/critic networks associated with each time step, and the actors/critics are trained backward in time. Therefore, when we train the actor/critic of the first …","T Liu, L Lei, K Zheng, K Zhang - IEEE Internet of Things Journal, 2022 - ieeexplore.ieee.org",L Lei,https://scholar.google.com/citations?user=Ut0-14IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Ut0-14IAAAAJ&engine=google_scholar_author&hl=en,Ut0-14IAAAAJ,K Zheng,https://scholar.google.com/citations?user=IX_id5UAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=IX_id5UAAAAJ&engine=google_scholar_author&hl=en,IX_id5UAAAAJ,K Zhang,https://scholar.google.com/citations?user=hLT3_twAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=hLT3_twAAAAJ&engine=google_scholar_author&hl=en,hLT3_twAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2206.07536,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OBOFKEZUGeoJ,29.0,"https://scholar.google.com/scholar?cites=16868606539597157176&as_sdt=20000005&sciodt=0,21&hl=en&num=20",16868606539597157176,https://serpapi.com/search.json?as_sdt=20000005&cites=16868606539597157176&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:OBOFKEZUGeoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AOBOFKEZUGeoJ%3Ascholar.google.com%2F&start=0,3.0,"https://scholar.google.com/scholar?cluster=16868606539597157176&hl=en&num=20&as_sdt=0,21",16868606539597157176,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=16868606539597157176&engine=google_scholar&hl=en&num=20,,,,,,,,
12,Data-driven containment control of discrete-time multi-agent systems via value iteration,6C5pqZEje6UJ,http://scis.scichina.com/en/2020/189205.pdf,"… multi-agent system via reinforcement learning. Containment control (CC… systems under the framework of reinforcement learning. … , we use an actor-critic neural network to approximate Jl …","Z Peng, J Hu, BK Ghosh - Science China. Information Sciences, 2020 - scis.scichina.com",Z Peng,https://scholar.google.com/citations?user=9AUL9JEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=9AUL9JEAAAAJ&engine=google_scholar_author&hl=en,9AUL9JEAAAAJ,J Hu,https://scholar.google.com/citations?user=KMoR83sAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=KMoR83sAAAAJ&engine=google_scholar_author&hl=en,KMoR83sAAAAJ,,,,,scichina.com,PDF,http://scis.scichina.com/en/2020/189205.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=6C5pqZEje6UJ,26.0,"https://scholar.google.com/scholar?cites=11924163546912993000&as_sdt=20000005&sciodt=0,21&hl=en&num=20",11924163546912993000,https://serpapi.com/search.json?as_sdt=20000005&cites=11924163546912993000&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:6C5pqZEje6UJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3A6C5pqZEje6UJ%3Ascholar.google.com%2F&start=0,5.0,"https://scholar.google.com/scholar?cluster=11924163546912993000&hl=en&num=20&as_sdt=0,21",11924163546912993000,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=11924163546912993000&engine=google_scholar&hl=en&num=20,Pdf,"http://scholar.googleusercontent.com/scholar?q=cache:6C5pqZEje6UJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",,,,,,
13,Distributed Vibration Control of Large Flexible Satellite Solar Panel Via Reinforcement Learning,eLxUjkv4qiAJ,https://ieeexplore.ieee.org/abstract/document/10327318/,"… Different from the traditional actor-critic neural network model in policy iteration algorithm, in this paper, we just use one neural network to act the role of critic network, which represents …","J Huang, X Liu, H Liu - 2023 35th Chinese Control and …, 2023 - ieeexplore.ieee.org",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=eLxUjkv4qiAJ,,,,,"https://scholar.google.com/scholar?q=related:eLxUjkv4qiAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AeLxUjkv4qiAJ%3Ascholar.google.com%2F&start=0,,,,,,,,,,,,
14,Deep reinforcement learning aided platoon control relying on V2X information,VWX58wP_MSsJ,https://ieeexplore.ieee.org/abstract/document/9743615/,"… 3) Accuracy of Q-value estimations: As learning accurate Q-values is very important for the success of actor-critic algorithms, we examined the Q-values estimated by the critic after …","L Lei, T Liu, K Zheng, L Hanzo - IEEE Transactions on …, 2022 - ieeexplore.ieee.org",L Lei,https://scholar.google.com/citations?user=Ut0-14IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Ut0-14IAAAAJ&engine=google_scholar_author&hl=en,Ut0-14IAAAAJ,K Zheng,https://scholar.google.com/citations?user=IX_id5UAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=IX_id5UAAAAJ&engine=google_scholar_author&hl=en,IX_id5UAAAAJ,L Hanzo,https://scholar.google.com/citations?user=p0jnEW0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=p0jnEW0AAAAJ&engine=google_scholar_author&hl=en,p0jnEW0AAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2203.15781,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=VWX58wP_MSsJ,43.0,"https://scholar.google.com/scholar?cites=3112549209932916053&as_sdt=20000005&sciodt=0,21&hl=en&num=20",3112549209932916053,https://serpapi.com/search.json?as_sdt=20000005&cites=3112549209932916053&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:VWX58wP_MSsJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AVWX58wP_MSsJ%3Ascholar.google.com%2F&start=0,5.0,"https://scholar.google.com/scholar?cluster=3112549209932916053&hl=en&num=20&as_sdt=0,21",3112549209932916053,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=3112549209932916053&engine=google_scholar&hl=en&num=20,,,,,,,,
15,General sum stochastic games with networked information flows,IFm3jXVW9HwJ,https://arxiv.org/abs/2205.02760,… actor-critic framework and describe how the different information structures from Section 3.4 modifies the actor critic … multiagent reinforcement learning and discussed its implications for …,"SHQ Li, LJ Ratliff, P Kumar - arXiv preprint arXiv:2205.02760, 2022 - arxiv.org",SHQ Li,https://scholar.google.com/citations?user=yZhro2IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=yZhro2IAAAAJ&engine=google_scholar_author&hl=en,yZhro2IAAAAJ,LJ Ratliff,https://scholar.google.com/citations?user=LVPkbeYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=LVPkbeYAAAAJ&engine=google_scholar_author&hl=en,LVPkbeYAAAAJ,P Kumar,https://scholar.google.com/citations?user=mh6kznYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mh6kznYAAAAJ&engine=google_scholar_author&hl=en,mh6kznYAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2205.02760,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=IFm3jXVW9HwJ,,,,,"https://scholar.google.com/scholar?q=related:IFm3jXVW9HwJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AIFm3jXVW9HwJ%3Ascholar.google.com%2F&start=0,3.0,"https://scholar.google.com/scholar?cluster=9003916617909229856&hl=en&num=20&as_sdt=0,21",9003916617909229856,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=9003916617909229856&engine=google_scholar&hl=en&num=20,,"https://scholar.googleusercontent.com/scholar?q=cache:IFm3jXVW9HwJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",,,,,,
16,Robust optimal formation control of heterogeneous multi-agent system via reinforcement learning,fZINRmzvmDUJ,https://ieeexplore.ieee.org/abstract/document/9276397/,"… In [19], the RL algorithm was used in the identifier-actor-critic architecture to solve … actor-critic-identifier architecture to achieve the desired formation. In [21], the reinforcement learning (…","W Lin, W Zhao, H Liu - IEEE Access, 2020 - ieeexplore.ieee.org",W Zhao,https://scholar.google.com/citations?user=tzJ9BsoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=tzJ9BsoAAAAJ&engine=google_scholar_author&hl=en,tzJ9BsoAAAAJ,,,,,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/iel7/6287639/6514899/09276397.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=fZINRmzvmDUJ,15.0,"https://scholar.google.com/scholar?cites=3862099928781001341&as_sdt=20000005&sciodt=0,21&hl=en&num=20",3862099928781001341,https://serpapi.com/search.json?as_sdt=20000005&cites=3862099928781001341&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:fZINRmzvmDUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AfZINRmzvmDUJ%3Ascholar.google.com%2F&start=0,2.0,"https://scholar.google.com/scholar?cluster=3862099928781001341&hl=en&num=20&as_sdt=0,21",3862099928781001341,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=3862099928781001341&engine=google_scholar&hl=en&num=20,,,,,,,,
17,Integral-Reinforcement-Learning-Based Hierarchical Optimal Evolutionary Strategy for Continuous Action Social Dilemma Games,48bJo8cKQjAJ,https://ieeexplore.ieee.org/abstract/document/10599362/,"… -follower structure, we introduce an integral reinforcement learning (RL) algorithm known as … Finally, actor/critic neural networks (NNs) are employed to implement the RL algorithm [53]…","L Fan, D Yu, Z Wang - IEEE Transactions on Computational …, 2024 - ieeexplore.ieee.org",D Yu,https://scholar.google.com/citations?user=sxN3HdcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=sxN3HdcAAAAJ&engine=google_scholar_author&hl=en,sxN3HdcAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=48bJo8cKQjAJ,,,,,"https://scholar.google.com/scholar?q=related:48bJo8cKQjAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3A48bJo8cKQjAJ%3Ascholar.google.com%2F&start=0,,,,,,,,,,,,
18,Reinforcement Learning for Synchronization of Heterogeneous Multiagent Systems by Improved -Functions,mdBa9Lr-ylUJ,https://ieeexplore.ieee.org/abstract/document/10690164/,"This article dedicates to investigating a methodology for enhancing adaptability to environmental changes of reinforcement learning (RL) techniques with data efficiency, by which a joint …","J Li, L Yuan, W Cheng, T Chai… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=mdBa9Lr-ylUJ,,,,,"https://scholar.google.com/scholar?q=related:mdBa9Lr-ylUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AmdBa9Lr-ylUJ%3Ascholar.google.com%2F&start=0,2.0,"https://scholar.google.com/scholar?cluster=6182033517436391577&hl=en&num=20&as_sdt=0,21",6182033517436391577,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=6182033517436391577&engine=google_scholar&hl=en&num=20,,,,,,,,
19,Event-triggered distributed control of nonlinear interconnected systems using online reinforcement learning with exploration,dIzKaYwe6hoJ,https://ieeexplore.ieee.org/abstract/document/8027115/,"In this paper, a distributed control scheme for an interconnected system composed of uncertain input affine nonlinear subsystems with event triggered state feedback is presented by …","V Narayanan, S Jagannathan - IEEE transactions on …, 2017 - ieeexplore.ieee.org",V Narayanan,https://scholar.google.com/citations?user=rirGB10AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=rirGB10AAAAJ&engine=google_scholar_author&hl=en,rirGB10AAAAJ,S Jagannathan,https://scholar.google.com/citations?user=RTewL_wAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=RTewL_wAAAAJ&engine=google_scholar_author&hl=en,RTewL_wAAAAJ,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/ielaam/6221036/8438339/8027115-aam.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=dIzKaYwe6hoJ,93.0,"https://scholar.google.com/scholar?cites=1939396177955556468&as_sdt=20000005&sciodt=0,21&hl=en&num=20",1939396177955556468,https://serpapi.com/search.json?as_sdt=20000005&cites=1939396177955556468&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:dIzKaYwe6hoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AdIzKaYwe6hoJ%3Ascholar.google.com%2F&start=0,5.0,"https://scholar.google.com/scholar?cluster=1939396177955556468&hl=en&num=20&as_sdt=0,21",1939396177955556468,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=1939396177955556468&engine=google_scholar&hl=en&num=20,,,,,,,,
20,Containment control of heterogeneous systems with non-autonomous leaders: A distributed optimal model reference approach,jzPWvG7QwzIJ,https://ieeexplore.ieee.org/abstract/document/8501968/,"… off-policy reinforcement learning approach implemented on an actor-critic structure is utilized … In this section, the off-policy RL algorithm is combined with actor-critic structure [48] to the …","Y Yang, S Cheng, Y Yin, DC Wunsch - IEEE Access, 2018 - ieeexplore.ieee.org",Y Yang,https://scholar.google.com/citations?user=smwQtUwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=smwQtUwAAAAJ&engine=google_scholar_author&hl=en,smwQtUwAAAAJ,DC Wunsch,https://scholar.google.com/citations?user=fQC7bIoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=fQC7bIoAAAAJ&engine=google_scholar_author&hl=en,fQC7bIoAAAAJ,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/iel7/6287639/8274985/08501968.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=jzPWvG7QwzIJ,7.0,"https://scholar.google.com/scholar?cites=3657996496388109199&as_sdt=20000005&sciodt=0,21&hl=en&num=20",3657996496388109199,https://serpapi.com/search.json?as_sdt=20000005&cites=3657996496388109199&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:jzPWvG7QwzIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,21",https://serpapi.com/search.json?as_sdt=0%2C21&engine=google_scholar&hl=en&num=20&q=related%3AjzPWvG7QwzIJ%3Ascholar.google.com%2F&start=0,2.0,"https://scholar.google.com/scholar?cluster=3657996496388109199&hl=en&num=20&as_sdt=0,21",3657996496388109199,https://serpapi.com/search.json?as_sdt=0%2C21&cluster=3657996496388109199&engine=google_scholar&hl=en&num=20,,,,,,,,
1,Digital Twin-Driven Formation Control of ROVs: An Integral Reinforcement Learning-Based Solution,VrShdxUnXCkJ,https://ieeexplore.ieee.org/abstract/document/10680189/,"… [18] developed a soft actor–critic (SAC) based grasp strategy … Based on this, an integral reinforcement learning (IRL)-based … Fu, “Social learning with actor–critic for dynamic grasping of …","T Zhang, J Yan, X Yang, C Chen… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",J Yan,https://scholar.google.com/citations?user=HtjDQ1AAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HtjDQ1AAAAAJ&engine=google_scholar_author&hl=en,HtjDQ1AAAAAJ,X Yang,https://scholar.google.com/citations?user=ISADH70AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ISADH70AAAAJ&engine=google_scholar_author&hl=en,ISADH70AAAAJ,C Chen,https://scholar.google.com/citations?user=NGQrfUwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=NGQrfUwAAAAJ&engine=google_scholar_author&hl=en,NGQrfUwAAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=VrShdxUnXCkJ,,,,,"https://scholar.google.com/scholar?q=related:VrShdxUnXCkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,44",https://serpapi.com/search.json?as_sdt=0%2C44&engine=google_scholar&hl=en&num=20&q=related%3AVrShdxUnXCkJ%3Ascholar.google.com%2F&start=20,,,,,,,,,,,,
2,Deep reinforcement learning for wireless scheduling in distributed networked control,OwFFUczrHpkJ,https://arxiv.org/abs/2109.12562,"… [26] developed an actor-critic DRL for learning stochastic policies with continuous action space for scheduling, power allocation, and modulation scheme adaptation. However, it has …","G Pang, K Huang, DE Quevedo, B Vucetic, Y Li… - arXiv preprint arXiv …, 2021 - arxiv.org",G Pang,https://scholar.google.com/citations?user=v1X_GU4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=v1X_GU4AAAAJ&engine=google_scholar_author&hl=en,v1X_GU4AAAAJ,DE Quevedo,https://scholar.google.com/citations?user=s0MIz4sAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=s0MIz4sAAAAJ&engine=google_scholar_author&hl=en,s0MIz4sAAAAJ,B Vucetic,https://scholar.google.com/citations?user=uS5QyboAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=uS5QyboAAAAJ&engine=google_scholar_author&hl=en,uS5QyboAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2109.12562,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OwFFUczrHpkJ,18.0,"https://scholar.google.com/scholar?cites=11033515399873626427&as_sdt=5,44&sciodt=0,44&hl=en&num=20",11033515399873626427,https://serpapi.com/search.json?as_sdt=5%2C44&cites=11033515399873626427&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:OwFFUczrHpkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,44",https://serpapi.com/search.json?as_sdt=0%2C44&engine=google_scholar&hl=en&num=20&q=related%3AOwFFUczrHpkJ%3Ascholar.google.com%2F&start=20,2.0,"https://scholar.google.com/scholar?cluster=11033515399873626427&hl=en&num=20&as_sdt=0,44",11033515399873626427,https://serpapi.com/search.json?as_sdt=0%2C44&cluster=11033515399873626427&engine=google_scholar&hl=en&num=20,,"https://scholar.googleusercontent.com/scholar?q=cache:OwFFUczrHpkJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,44",Y Li,https://scholar.google.com/citations?user=xLj8A2EAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=xLj8A2EAAAAJ&engine=google_scholar_author&hl=en,xLj8A2EAAAAJ,,
3,Containment Control of Heterogeneous Systems with Non-Autonomous Leaders: A Distributed Optimal Model Reference Approach,iX0THxC6lMEJ,https://ieeexplore.ieee.org/ielaam/6287639/8274985/8501968-aam.pdf,"… off-policy reinforcement learning approach implemented on an actor-critic structure is utilized … In this section, the off-policy RL algorithm is combined with actor-critic structure [48] to the …","Y YONGLIANG, S CHENG, Y YIN, C DONALD… - ieeexplore.ieee.org",C DONALD,https://scholar.google.com/citations?user=fQC7bIoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=fQC7bIoAAAAJ&engine=google_scholar_author&hl=en,fQC7bIoAAAAJ,,,,,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/ielaam/6287639/8274985/8501968-aam.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=iX0THxC6lMEJ,,,,,"https://scholar.google.com/scholar?q=related:iX0THxC6lMEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,44",https://serpapi.com/search.json?as_sdt=0%2C44&engine=google_scholar&hl=en&num=20&q=related%3AiX0THxC6lMEJ%3Ascholar.google.com%2F&start=20,,,,,Pdf,"https://scholar.googleusercontent.com/scholar?q=cache:iX0THxC6lMEJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,44",,,,,,
